,name,x0,x1,x2,x3,class
5686,860.jpg,0,0,351,500,2
5687,860.jpg,2061,0,2442,500,2
5688,861.jpg,3,0,343,500,2
5689,861.jpg,2061,0,2442,500,2
5690,862.jpg,2000,0,2037,27,1
5691,862.jpg,0,0,350,500,2
5692,862.jpg,2060,0,2442,500,2
5693,863.jpg,1971,419,2029,475,1
5694,863.jpg,4,0,343,500,2
5695,863.jpg,2056,0,2446,500,2
5696,864.jpg,0,0,351,500,2
5697,864.jpg,2060,0,2442,500,2
5698,865.jpg,0,0,350,500,2
5699,865.jpg,2056,0,2444,500,2
5700,866.jpg,0,0,351,500,2
5701,866.jpg,2062,0,2442,500,2
5702,867.jpg,1966,0,2001,15,1
5703,867.jpg,1425,478,1454,500,1
5704,867.jpg,2013,0,2044,19,1
5705,867.jpg,1695,424,1726,451,1
5706,867.jpg,2002,445,2029,485,1
5707,867.jpg,1661,198,1688,227,1
5708,867.jpg,1536,408,1564,441,1
5709,867.jpg,1367,401,1397,432,1
5710,867.jpg,1926,93,1955,121,1
5711,867.jpg,2013,171,2040,201,1
5712,867.jpg,1303,398,1336,434,1
5713,867.jpg,1730,78,1761,108,1
5714,867.jpg,1809,154,1835,187,1
5715,867.jpg,1928,324,1977,353,1
5716,867.jpg,1738,472,1780,498,1
5717,867.jpg,1651,428,1684,456,1
5718,867.jpg,1882,212,1914,241,1
5719,867.jpg,2015,77,2040,107,1
5720,867.jpg,1966,212,1995,242,1
5721,867.jpg,1815,465,1850,493,1
5722,867.jpg,1864,383,1893,412,1
5723,867.jpg,1829,311,1861,342,1
5724,867.jpg,1961,455,1992,494,1
5725,867.jpg,1715,200,1745,230,1
5726,867.jpg,2009,283,2037,316,1
5727,867.jpg,1480,460,1513,495,1
5728,867.jpg,1765,263,1795,293,1
5729,867.jpg,1586,444,1617,481,1
5730,867.jpg,1630,325,1660,361,1
5731,867.jpg,1911,427,1942,457,1
5732,867.jpg,1773,384,1807,415,1
5733,867.jpg,1723,336,1754,373,1
5734,867.jpg,1996,369,2025,404,1
5735,867.jpg,0,0,347,500,2
5736,867.jpg,2053,0,2443,500,2
5737,868.jpg,1749,97,1778,133,1
5738,868.jpg,0,0,349,500,2
5739,868.jpg,2056,0,2447,500,2
5740,869.jpg,3,0,344,500,2
5741,869.jpg,2061,0,2442,500,2
5742,87.jpg,0,0,346,500,2
5743,87.jpg,2049,0,2446,500,2
5744,870.jpg,1573,296,1610,344,1
5745,870.jpg,0,0,348,500,2
5746,870.jpg,2058,0,2442,500,2
5747,871.jpg,3,0,344,500,2
5748,871.jpg,2061,0,2442,500,2
5749,872.jpg,2005,326,2035,361,1
5750,872.jpg,1955,419,1986,450,1
5751,872.jpg,1798,378,1831,410,1
5752,872.jpg,1998,422,2031,451,1
5753,872.jpg,1718,329,1751,365,1
5754,872.jpg,1881,384,1909,419,1
5755,872.jpg,0,0,346,500,2
5756,872.jpg,2052,0,2445,500,2
5757,873.jpg,0,0,338,500,2
5758,873.jpg,2053,0,2441,500,2
5759,874.jpg,1869,36,1917,74,1
5760,874.jpg,1717,30,1751,62,1
5761,874.jpg,1428,52,1456,84,1
5762,874.jpg,2032,23,2057,55,1
5763,874.jpg,1694,0,1730,15,1
5764,874.jpg,1447,138,1477,166,1
5765,874.jpg,1411,138,1441,168,1
5766,874.jpg,1577,21,1611,49,1
5767,874.jpg,1502,0,1546,17,1
5768,874.jpg,1361,0,1397,21,1
5769,874.jpg,1607,178,1640,206,1
5770,874.jpg,1386,51,1419,82,1
5771,874.jpg,1836,192,1866,221,1
5772,874.jpg,1793,146,1827,175,1
5773,874.jpg,1751,195,1784,224,1
5774,874.jpg,1705,195,1737,222,1
5775,874.jpg,1913,122,1936,149,1
5776,874.jpg,1058,0,1096,21,1
5777,874.jpg,1365,129,1398,161,1
5778,874.jpg,1819,77,1851,107,1
5779,874.jpg,1492,125,1522,156,1
5780,874.jpg,2008,77,2036,108,1
5781,874.jpg,1850,18,1878,48,1
5782,874.jpg,2006,160,2034,191,1
5783,874.jpg,1196,0,1238,19,1
5784,874.jpg,1964,115,2000,145,1
5785,874.jpg,1542,167,1578,197,1
5786,874.jpg,1631,98,1663,131,1
5787,874.jpg,1689,105,1720,136,1
5788,874.jpg,1619,17,1646,45,1
5789,874.jpg,1894,49,1922,82,1
5790,874.jpg,1712,45,1746,76,1
5791,874.jpg,1579,100,1616,133,1
5792,874.jpg,1766,79,1802,109,1
5793,874.jpg,1275,108,1310,146,1
5794,874.jpg,1941,167,1967,197,1
5795,874.jpg,1733,123,1763,155,1
5796,874.jpg,1884,191,1918,219,1
5797,874.jpg,1469,57,1506,89,1
5798,874.jpg,1863,119,1898,146,1
5799,874.jpg,1658,171,1682,200,1
5800,874.jpg,1916,0,1956,25,1
5801,874.jpg,1796,16,1827,47,1
5802,874.jpg,1972,16,2010,49,1
5803,874.jpg,1318,51,1353,87,1
5804,874.jpg,1271,4,1305,41,1
5805,874.jpg,1660,38,1693,71,1
5806,874.jpg,1142,56,1179,92,1
5807,874.jpg,1755,2,1784,34,1
5808,874.jpg,1218,81,1256,116,1
5809,874.jpg,1527,64,1568,96,1
5810,874.jpg,1935,62,1966,94,1
5811,874.jpg,4,0,341,500,2
5812,874.jpg,2045,0,2447,500,2
5813,875.jpg,2019,462,2042,495,1
5814,875.jpg,1963,94,2021,132,1
5815,875.jpg,828,0,862,11,1
5816,875.jpg,2008,39,2044,76,1
5817,875.jpg,1897,0,1940,13,1
5818,875.jpg,1998,419,2035,449,1
5819,875.jpg,2027,3,2061,30,1
5820,875.jpg,1573,81,1612,111,1
5821,875.jpg,2016,301,2044,339,1
5822,875.jpg,1999,48,2032,79,1
5823,875.jpg,1206,87,1239,117,1
5824,875.jpg,994,111,1028,141,1
5825,875.jpg,1004,0,1032,19,1
5826,875.jpg,1304,141,1334,174,1
5827,875.jpg,1978,0,2012,22,1
5828,875.jpg,831,176,860,205,1
5829,875.jpg,905,168,931,197,1
5830,875.jpg,1275,204,1307,235,1
5831,875.jpg,1767,179,1793,209,1
5832,875.jpg,1299,382,1332,415,1
5833,875.jpg,982,374,1011,403,1
5834,875.jpg,1606,240,1642,269,1
5835,875.jpg,1709,74,1743,105,1
5836,875.jpg,2010,207,2037,238,1
5837,875.jpg,1781,262,1810,293,1
5838,875.jpg,1722,179,1751,208,1
5839,875.jpg,1947,208,1981,237,1
5840,875.jpg,1690,220,1718,256,1
5841,875.jpg,1192,426,1218,454,1
5842,875.jpg,889,61,921,90,1
5843,875.jpg,1805,207,1833,236,1
5844,875.jpg,1906,76,1937,106,1
5845,875.jpg,1585,394,1616,423,1
5846,875.jpg,1634,401,1663,429,1
5847,875.jpg,1049,105,1082,138,1
5848,875.jpg,1649,476,1677,500,1
5849,875.jpg,1248,130,1279,162,1
5850,875.jpg,1042,283,1076,318,1
5851,875.jpg,2012,110,2045,140,1
5852,875.jpg,1053,428,1079,456,1
5853,875.jpg,1998,362,2027,392,1
5854,875.jpg,969,210,999,240,1
5855,875.jpg,1766,389,1798,417,1
5856,875.jpg,1105,306,1137,343,1
5857,875.jpg,1540,131,1577,160,1
5858,875.jpg,1740,239,1767,270,1
5859,875.jpg,1075,197,1106,227,1
5860,875.jpg,1825,275,1855,304,1
5861,875.jpg,1570,286,1605,321,1
5862,875.jpg,1311,263,1345,294,1
5863,875.jpg,907,333,936,363,1
5864,875.jpg,1542,383,1572,413,1
5865,875.jpg,1460,120,1490,153,1
5866,875.jpg,1797,329,1826,361,1
5867,875.jpg,1789,125,1824,154,1
5868,875.jpg,1743,122,1770,151,1
5869,875.jpg,1524,312,1559,347,1
5870,875.jpg,956,33,986,64,1
5871,875.jpg,1768,66,1799,99,1
5872,875.jpg,1151,253,1184,287,1
5873,875.jpg,1352,427,1384,456,1
5874,875.jpg,1263,445,1290,477,1
5875,875.jpg,1579,179,1611,209,1
5876,875.jpg,1873,293,1909,323,1
5877,875.jpg,1478,262,1513,296,1
5878,875.jpg,1979,262,2020,288,1
5879,875.jpg,1699,289,1736,319,1
5880,875.jpg,1644,81,1685,110,1
5881,875.jpg,1742,441,1766,471,1
5882,875.jpg,1919,260,1953,288,1
5883,875.jpg,1494,172,1531,202,1
5884,875.jpg,1531,236,1573,265,1
5885,875.jpg,1976,155,2016,184,1
5886,875.jpg,1834,157,1866,188,1
5887,875.jpg,1733,19,1768,47,1
5888,875.jpg,1608,134,1650,161,1
5889,875.jpg,1152,0,1187,29,1
5890,875.jpg,1866,403,1895,430,1
5891,875.jpg,1679,133,1722,161,1
5892,875.jpg,1267,315,1306,349,1
5893,875.jpg,1648,182,1680,212,1
5894,875.jpg,1748,319,1780,351,1
5895,875.jpg,1140,379,1168,412,1
5896,875.jpg,1199,179,1227,208,1
5897,875.jpg,1815,401,1844,430,1
5898,875.jpg,1843,344,1872,376,1
5899,875.jpg,1471,12,1508,42,1
5900,875.jpg,1936,127,1964,158,1
5901,875.jpg,1681,420,1715,450,1
5902,875.jpg,1939,29,1975,56,1
5903,875.jpg,1112,61,1143,101,1
5904,875.jpg,1783,456,1812,487,1
5905,875.jpg,1853,224,1893,252,1
5906,875.jpg,1404,135,1440,167,1
5907,875.jpg,1965,86,1994,117,1
5908,875.jpg,1566,461,1594,490,1
5909,875.jpg,1196,312,1230,350,1
5910,875.jpg,1375,258,1412,292,1
5911,875.jpg,1353,187,1390,216,1
5912,875.jpg,1948,383,1978,415,1
5913,875.jpg,1394,373,1429,406,1
5914,875.jpg,1231,368,1265,404,1
5915,875.jpg,1466,346,1509,379,1
5916,875.jpg,1139,153,1167,185,1
5917,875.jpg,1440,419,1474,447,1
5918,875.jpg,1354,323,1390,360,1
5919,875.jpg,1906,431,1941,459,1
5920,875.jpg,1385,22,1423,59,1
5921,875.jpg,1663,348,1708,377,1
5922,875.jpg,1432,210,1468,241,1
5923,875.jpg,1051,2,1083,31,1
5924,875.jpg,1878,121,1906,153,1
5925,875.jpg,1273,73,1311,105,1
5926,875.jpg,1648,275,1684,308,1
5927,875.jpg,1944,316,1992,345,1
5928,875.jpg,1165,86,1197,120,1
5929,875.jpg,1617,331,1645,364,1
5930,875.jpg,1824,87,1870,115,1
5931,875.jpg,1722,373,1749,409,1
5932,875.jpg,1230,241,1264,277,1
5933,875.jpg,1839,457,1865,485,1
5934,875.jpg,1803,29,1841,58,1
5935,875.jpg,1676,23,1713,52,1
5936,875.jpg,1426,293,1461,333,1
5937,875.jpg,1318,22,1352,59,1
5938,875.jpg,1899,178,1933,206,1
5939,875.jpg,1866,35,1908,61,1
5940,875.jpg,1609,27,1651,56,1
5941,875.jpg,1352,91,1395,125,1
5942,875.jpg,1535,25,1576,54,1
5943,875.jpg,1962,456,1996,487,1
5944,875.jpg,1488,427,1532,453,1
5945,875.jpg,1897,355,1934,384,1
5946,875.jpg,1497,84,1544,114,1
5947,875.jpg,1433,54,1465,92,1
5948,875.jpg,1224,14,1271,47,1
5949,875.jpg,0,0,341,500,2
5950,875.jpg,2040,0,2441,500,2
5951,876.jpg,1924,197,1962,234,1
5952,876.jpg,1991,291,2022,334,1
5953,876.jpg,2006,454,2041,486,1
5954,876.jpg,1680,428,1716,461,1
5955,876.jpg,1808,169,1838,207,1
5956,876.jpg,1990,385,2031,416,1
5957,876.jpg,1984,0,2024,13,1
5958,876.jpg,1997,474,2037,500,1
5959,876.jpg,2000,392,2038,426,1
5960,876.jpg,2026,324,2051,373,1
5961,876.jpg,1392,236,1424,268,1
5962,876.jpg,1762,0,1798,19,1
5963,876.jpg,1756,420,1796,445,1
5964,876.jpg,995,428,1024,454,1
5965,876.jpg,1819,0,1867,14,1
5966,876.jpg,1944,294,1976,324,1
5967,876.jpg,1849,141,1881,172,1
5968,876.jpg,1671,362,1704,391,1
5969,876.jpg,1120,47,1159,80,1
5970,876.jpg,1991,75,2022,106,1
5971,876.jpg,990,265,1026,299,1
5972,876.jpg,2015,26,2045,60,1
5973,876.jpg,1823,422,1859,447,1
5974,876.jpg,945,472,975,498,1
5975,876.jpg,816,419,846,448,1
5976,876.jpg,1042,440,1068,470,1
5977,876.jpg,908,169,937,195,1
5978,876.jpg,1758,79,1797,108,1
5979,876.jpg,1970,431,1998,458,1
5980,876.jpg,1999,286,2031,320,1
5981,876.jpg,1931,73,1957,104,1
5982,876.jpg,1377,466,1407,495,1
5983,876.jpg,1825,87,1861,112,1
5984,876.jpg,1599,467,1638,493,1
5985,876.jpg,1786,469,1827,494,1
5986,876.jpg,1582,103,1616,137,1
5987,876.jpg,1521,101,1557,137,1
5988,876.jpg,1924,467,1962,494,1
5989,876.jpg,1971,243,2006,269,1
5990,876.jpg,1730,367,1764,395,1
5991,876.jpg,1877,198,1912,225,1
5992,876.jpg,1724,461,1754,487,1
5993,876.jpg,1698,411,1726,438,1
5994,876.jpg,1665,463,1702,488,1
5995,876.jpg,1851,471,1891,496,1
5996,876.jpg,1307,226,1346,255,1
5997,876.jpg,1237,224,1275,254,1
5998,876.jpg,806,1,833,28,1
5999,876.jpg,1584,7,1625,33,1
6000,876.jpg,1521,465,1561,491,1
6001,876.jpg,1581,212,1611,242,1
6002,876.jpg,1639,4,1680,29,1
6003,876.jpg,1985,169,2022,197,1
6004,876.jpg,1361,78,1400,109,1
6005,876.jpg,1646,108,1685,138,1
6006,876.jpg,1204,180,1229,209,1
6007,876.jpg,1609,160,1648,187,1
6008,876.jpg,731,147,754,178,1
6009,876.jpg,1632,414,1671,440,1
6010,876.jpg,1614,257,1647,287,1
6011,876.jpg,999,112,1031,145,1
6012,876.jpg,1343,414,1374,443,1
6013,876.jpg,960,165,987,195,1
6014,876.jpg,2015,119,2043,151,1
6015,876.jpg,1485,44,1524,77,1
6016,876.jpg,1535,356,1573,385,1
6017,876.jpg,904,270,936,303,1
6018,876.jpg,1121,170,1153,199,1
6019,876.jpg,1910,144,1938,174,1
6020,876.jpg,1146,241,1180,271,1
6021,876.jpg,1360,179,1395,209,1
6022,876.jpg,1307,466,1335,496,1
6023,876.jpg,1739,162,1778,190,1
6024,876.jpg,1468,129,1506,163,1
6025,876.jpg,820,272,851,302,1
6026,876.jpg,1271,411,1310,438,1
6027,876.jpg,1081,257,1117,292,1
6028,876.jpg,1795,375,1828,403,1
6029,876.jpg,1522,3,1561,30,1
6030,876.jpg,1458,451,1494,481,1
6031,876.jpg,1191,375,1228,409,1
6032,876.jpg,1450,0,1492,24,1
6033,876.jpg,1937,194,1970,223,1
6034,876.jpg,1044,321,1077,355,1
6035,876.jpg,1595,358,1638,387,1
6036,876.jpg,1142,440,1175,468,1
6037,876.jpg,1957,118,1985,148,1
6038,876.jpg,1152,0,1192,21,1
6039,876.jpg,1197,53,1230,88,1
6040,876.jpg,1954,32,1994,59,1
6041,876.jpg,2016,210,2041,243,1
6042,876.jpg,1533,255,1572,285,1
6043,876.jpg,1614,57,1652,89,1
6044,876.jpg,1322,126,1352,160,1
6045,876.jpg,1096,395,1123,427,1
6046,876.jpg,1878,93,1916,120,1
6047,876.jpg,1647,206,1675,237,1
6048,876.jpg,1550,52,1588,82,1
6049,876.jpg,1847,243,1879,271,1
6050,876.jpg,1548,158,1587,186,1
6051,876.jpg,1566,417,1605,444,1
6052,876.jpg,1854,37,1891,65,1
6053,876.jpg,1913,248,1947,275,1
6054,876.jpg,1244,339,1280,376,1
6055,876.jpg,1641,306,1676,336,1
6056,876.jpg,1509,399,1536,430,1
6057,876.jpg,1276,162,1306,194,1
6058,876.jpg,1977,341,2009,370,1
6059,876.jpg,1275,286,1313,322,1
6060,876.jpg,1877,291,1909,323,1
6061,876.jpg,1679,164,1721,192,1
6062,876.jpg,1050,24,1084,56,1
6063,876.jpg,1301,345,1341,381,1
6064,876.jpg,1713,217,1746,245,1
6065,876.jpg,1046,181,1073,214,1
6066,876.jpg,1433,183,1465,213,1
6067,876.jpg,835,124,864,156,1
6068,876.jpg,1672,261,1713,288,1
6069,876.jpg,1366,350,1401,386,1
6070,876.jpg,1731,29,1761,63,1
6071,876.jpg,1904,24,1934,53,1
6072,876.jpg,1203,288,1245,324,1
6073,876.jpg,1074,106,1108,141,1
6074,876.jpg,1401,126,1434,159,1
6075,876.jpg,1158,115,1192,150,1
6076,876.jpg,1456,256,1495,287,1
6077,876.jpg,1827,322,1863,350,1
6078,876.jpg,1797,34,1829,63,1
6079,876.jpg,1344,287,1382,323,1
6080,876.jpg,1761,324,1803,352,1
6081,876.jpg,895,385,925,415,1
6082,876.jpg,1862,367,1891,398,1
6083,876.jpg,976,13,1013,45,1
6084,876.jpg,1324,16,1362,55,1
6085,876.jpg,1820,182,1844,214,1
6086,876.jpg,1436,74,1475,105,1
6087,876.jpg,1735,270,1775,298,1
6088,876.jpg,1936,385,1970,413,1
6089,876.jpg,1908,338,1941,368,1
6090,876.jpg,1226,116,1264,147,1
6091,876.jpg,1792,126,1824,159,1
6092,876.jpg,1460,362,1496,394,1
6093,876.jpg,1769,214,1809,240,1
6094,876.jpg,1673,52,1717,79,1
6095,876.jpg,1707,107,1749,135,1
6096,876.jpg,1242,10,1281,44,1
6097,876.jpg,1274,74,1321,105,1
6098,876.jpg,1698,313,1738,344,1
6099,876.jpg,1214,457,1257,485,1
6100,876.jpg,958,336,992,369,1
6101,876.jpg,897,58,940,86,1
6102,876.jpg,1406,412,1449,439,1
6103,876.jpg,1568,303,1609,332,1
6104,876.jpg,1792,271,1832,301,1
6105,876.jpg,1394,18,1435,52,1
6106,876.jpg,1495,302,1536,334,1
6107,876.jpg,1411,310,1460,341,1
6108,876.jpg,1884,422,1928,449,1
6109,876.jpg,1130,327,1176,359,1
6110,876.jpg,1491,200,1542,228,1
6111,876.jpg,0,0,341,500,2
6112,876.jpg,2039,0,2441,500,2
6113,877.jpg,1915,228,1948,254,1
6114,877.jpg,1787,42,1831,74,1
6115,877.jpg,2022,317,2043,376,1
6116,877.jpg,1613,382,1660,413,1
6117,877.jpg,1313,338,1368,380,1
6118,877.jpg,1697,387,1740,417,1
6119,877.jpg,2022,398,2044,447,1
6120,877.jpg,1642,288,1678,322,1
6121,877.jpg,1972,336,2010,376,1
6122,877.jpg,1801,16,1836,42,1
6123,877.jpg,1788,347,1825,384,1
6124,877.jpg,2010,363,2031,407,1
6125,877.jpg,1972,423,2007,448,1
6126,877.jpg,1607,171,1640,201,1
6127,877.jpg,1143,173,1171,198,1
6128,877.jpg,722,418,747,446,1
6129,877.jpg,2015,190,2049,221,1
6130,877.jpg,1784,0,1819,16,1
6131,877.jpg,1771,81,1810,105,1
6132,877.jpg,1595,111,1657,139,1
6133,877.jpg,1545,392,1580,420,1
6134,877.jpg,1729,76,1764,104,1
6135,877.jpg,1969,0,1999,23,1
6136,877.jpg,2007,283,2040,315,1
6137,877.jpg,1239,0,1276,18,1
6138,877.jpg,1756,27,1784,54,1
6139,877.jpg,1042,468,1073,494,1
6140,877.jpg,1938,469,1979,497,1
6141,877.jpg,1546,272,1581,301,1
6142,877.jpg,1769,373,1800,400,1
6143,877.jpg,1386,112,1427,145,1
6144,877.jpg,793,441,819,470,1
6145,877.jpg,1846,80,1876,108,1
6146,877.jpg,1604,387,1636,415,1
6147,877.jpg,1995,144,2029,172,1
6148,877.jpg,357,288,386,320,1
6149,877.jpg,998,235,1026,266,1
6150,877.jpg,1573,218,1603,244,1
6151,877.jpg,1682,219,1712,245,1
6152,877.jpg,1839,0,1876,23,1
6153,877.jpg,1918,418,1950,444,1
6154,877.jpg,1574,447,1610,472,1
6155,877.jpg,1781,476,1815,500,1
6156,877.jpg,1877,38,1907,66,1
6157,877.jpg,1695,118,1728,147,1
6158,877.jpg,952,281,983,315,1
6159,877.jpg,1866,413,1897,439,1
6160,877.jpg,646,0,675,24,1
6161,877.jpg,1931,45,1971,72,1
6162,877.jpg,1783,272,1812,300,1
6163,877.jpg,1907,0,1941,22,1
6164,877.jpg,1742,229,1784,255,1
6165,877.jpg,1890,463,1919,491,1
6166,877.jpg,1514,107,1550,138,1
6167,877.jpg,834,192,860,222,1
6168,877.jpg,2012,89,2044,121,1
6169,877.jpg,1690,332,1725,360,1
6170,877.jpg,1631,323,1658,353,1
6171,877.jpg,1485,175,1524,202,1
6172,877.jpg,764,261,790,288,1
6173,877.jpg,1722,378,1760,405,1
6174,877.jpg,1719,472,1746,500,1
6175,877.jpg,884,198,908,224,1
6176,877.jpg,729,120,754,145,1
6177,877.jpg,2002,465,2030,495,1
6178,877.jpg,1985,50,2026,74,1
6179,877.jpg,1650,372,1685,400,1
6180,877.jpg,1165,232,1193,260,1
6181,877.jpg,2014,2,2049,32,1
6182,877.jpg,1812,230,1845,256,1
6183,877.jpg,1752,428,1780,457,1
6184,877.jpg,1921,319,1952,349,1
6185,877.jpg,1982,326,2010,362,1
6186,877.jpg,779,111,805,139,1
6187,877.jpg,1943,371,1980,398,1
6188,877.jpg,906,277,938,310,1
6189,877.jpg,1490,54,1520,87,1
6190,877.jpg,823,313,855,343,1
6191,877.jpg,1809,38,1844,66,1
6192,877.jpg,1783,181,1816,209,1
6193,877.jpg,1630,226,1671,254,1
6194,877.jpg,1425,164,1458,194,1
6195,877.jpg,1450,322,1490,355,1
6196,877.jpg,1035,350,1070,382,1
6197,877.jpg,1982,235,2021,262,1
6198,877.jpg,1800,333,1831,363,1
6199,877.jpg,1840,174,1868,203,1
6200,877.jpg,652,139,675,168,1
6201,877.jpg,1343,263,1377,297,1
6202,877.jpg,1117,71,1147,109,1
6203,877.jpg,1081,419,1108,451,1
6204,877.jpg,1051,113,1086,143,1
6205,877.jpg,1511,444,1549,470,1
6206,877.jpg,909,106,937,143,1
6207,877.jpg,1146,332,1178,369,1
6208,877.jpg,1701,25,1734,58,1
6209,877.jpg,951,41,981,72,1
6210,877.jpg,1099,170,1133,198,1
6211,877.jpg,1123,251,1156,285,1
6212,877.jpg,1147,429,1178,455,1
6213,877.jpg,1925,143,1959,170,1
6214,877.jpg,967,455,1001,486,1
6215,877.jpg,1439,438,1479,465,1
6216,877.jpg,837,45,870,76,1
6217,877.jpg,999,81,1033,113,1
6218,877.jpg,1351,166,1385,195,1
6219,877.jpg,1948,276,1985,302,1
6220,877.jpg,1839,476,1880,500,1
6221,877.jpg,1595,272,1629,302,1
6222,877.jpg,1750,135,1783,166,1
6223,877.jpg,1870,316,1901,347,1
6224,877.jpg,1896,365,1921,393,1
6225,877.jpg,1480,381,1511,412,1
6226,877.jpg,1933,220,1961,248,1
6227,877.jpg,1457,111,1496,142,1
6228,877.jpg,1959,96,1996,123,1
6229,877.jpg,1449,225,1488,256,1
6230,877.jpg,1318,461,1345,491,1
6231,877.jpg,1573,334,1609,362,1
6232,877.jpg,1200,401,1230,430,1
6233,877.jpg,1658,69,1695,99,1
6234,877.jpg,987,353,1019,383,1
6235,877.jpg,896,3,928,31,1
6236,877.jpg,1199,35,1234,73,1
6237,877.jpg,1156,91,1188,127,1
6238,877.jpg,1386,213,1419,244,1
6239,877.jpg,1856,232,1891,256,1
6240,877.jpg,1278,412,1311,441,1
6241,877.jpg,1367,323,1403,359,1
6242,877.jpg,1051,211,1078,241,1
6243,877.jpg,1203,196,1232,226,1
6244,877.jpg,1658,281,1691,313,1
6245,877.jpg,1887,187,1926,214,1
6246,877.jpg,1519,2,1555,34,1
6247,877.jpg,1407,372,1445,406,1
6248,877.jpg,1964,181,1991,211,1
6249,877.jpg,1514,337,1556,367,1
6250,877.jpg,1837,369,1871,397,1
6251,877.jpg,1567,0,1606,22,1
6252,877.jpg,1660,158,1687,191,1
6253,877.jpg,1237,455,1267,485,1
6254,877.jpg,1901,89,1937,117,1
6255,877.jpg,1607,36,1650,65,1
6256,877.jpg,1810,424,1849,452,1
6257,877.jpg,1197,304,1229,342,1
6258,877.jpg,1527,213,1562,240,1
6259,877.jpg,1808,124,1843,154,1
6260,877.jpg,1832,282,1861,314,1
6261,877.jpg,1461,2,1492,37,1
6262,877.jpg,1747,308,1777,346,1
6263,877.jpg,1893,265,1928,292,1
6264,877.jpg,1078,276,1113,311,1
6265,877.jpg,1708,265,1741,296,1
6266,877.jpg,1302,126,1340,158,1
6267,877.jpg,883,385,922,411,1
6268,877.jpg,1873,127,1900,161,1
6269,877.jpg,1054,27,1089,65,1
6270,877.jpg,1407,277,1445,310,1
6271,877.jpg,1390,11,1429,45,1
6272,877.jpg,1630,444,1663,471,1
6273,877.jpg,1688,419,1722,447,1
6274,877.jpg,1355,407,1387,439,1
6275,877.jpg,1143,12,1184,44,1
6276,877.jpg,1545,64,1588,93,1
6277,877.jpg,1428,58,1461,91,1
6278,877.jpg,1252,175,1292,202,1
6279,877.jpg,1227,252,1272,282,1
6280,877.jpg,1313,350,1352,388,1
6281,877.jpg,1554,148,1584,180,1
6282,877.jpg,1494,270,1534,301,1
6283,877.jpg,948,162,993,191,1
6284,877.jpg,1387,462,1420,493,1
6285,877.jpg,1203,124,1249,153,1
6286,877.jpg,1296,217,1342,244,1
6287,877.jpg,1103,356,1137,390,1
6288,877.jpg,1274,291,1315,327,1
6289,877.jpg,1251,73,1301,103,1
6290,877.jpg,1286,12,1331,43,1
6291,877.jpg,1330,66,1393,95,1
6292,877.jpg,1643,0,1693,23,1
6293,877.jpg,1235,354,1284,385,1
6294,877.jpg,1710,180,1750,207,1
6295,877.jpg,0,0,340,500,2
6296,877.jpg,2042,0,2444,500,2
6297,878.jpg,1998,452,2038,487,1
6298,878.jpg,833,474,868,500,1
6299,878.jpg,2023,357,2047,408,1
6300,878.jpg,1407,61,1460,95,1
6301,878.jpg,1724,132,1762,170,1
6302,878.jpg,1982,61,2048,91,1
6303,878.jpg,1739,70,1809,104,1
6304,878.jpg,1783,308,1821,339,1
6305,878.jpg,1270,0,1310,14,1
6306,878.jpg,1958,39,1991,75,1
6307,878.jpg,2026,382,2046,431,1
6308,878.jpg,1915,481,1961,500,1
6309,878.jpg,1948,96,1975,122,1
6310,878.jpg,1952,101,1984,128,1
6311,878.jpg,997,339,1026,369,1
6312,878.jpg,533,297,562,327,1
6313,878.jpg,2017,341,2044,381,1
6314,878.jpg,349,276,385,312,1
6315,878.jpg,986,335,1016,363,1
6316,878.jpg,963,336,989,365,1
6317,878.jpg,1725,59,1753,87,1
6318,878.jpg,1971,59,1995,87,1
6319,878.jpg,2004,431,2029,472,1
6320,878.jpg,635,436,664,463,1
6321,878.jpg,1876,23,1915,50,1
6322,878.jpg,940,479,973,500,1
6323,878.jpg,1581,49,1614,78,1
6324,878.jpg,724,403,750,431,1
6325,878.jpg,1196,382,1224,410,1
6326,878.jpg,1300,237,1337,264,1
6327,878.jpg,724,258,756,286,1
6328,878.jpg,1083,418,1115,446,1
6329,878.jpg,1984,299,2029,326,1
6330,878.jpg,769,408,796,435,1
6331,878.jpg,1782,322,1814,351,1
6332,878.jpg,1607,297,1646,330,1
6333,878.jpg,837,80,867,106,1
6334,878.jpg,732,0,760,21,1
6335,878.jpg,633,282,661,312,1
6336,878.jpg,2014,63,2047,95,1
6337,878.jpg,1743,467,1773,493,1
6338,878.jpg,1958,431,1984,459,1
6339,878.jpg,1558,435,1592,461,1
6340,878.jpg,1480,0,1525,18,1
6341,878.jpg,1817,199,1847,228,1
6342,878.jpg,1987,111,2025,136,1
6343,878.jpg,1516,143,1557,171,1
6344,878.jpg,1662,294,1699,324,1
6345,878.jpg,1154,148,1181,178,1
6346,878.jpg,1581,241,1614,268,1
6347,878.jpg,1188,474,1217,498,1
6348,878.jpg,1536,382,1565,413,1
6349,878.jpg,886,442,914,470,1
6350,878.jpg,1829,0,1872,16,1
6351,878.jpg,797,79,827,105,1
6352,878.jpg,1873,291,1907,317,1
6353,878.jpg,900,0,930,22,1
6354,878.jpg,1894,434,1928,460,1
6355,878.jpg,1239,229,1273,258,1
6356,878.jpg,1794,475,1831,499,1
6357,878.jpg,1959,252,1995,277,1
6358,878.jpg,1153,379,1187,407,1
